 155, 131,  93
 141, 114,  76
 158, 130,  90
 148, 120,  83
 144, 116,  78
 140, 110,  71
 141, 112,  76
 130, 103,  70
 160, 133,  93
 151, 127,  89
 147, 119,  81
 121,  89,  56
 135, 103,  69
 150, 122,  81
 131,  98,  61
 153, 120,  83
 127,  99,  65
 131, 100,  62
 119,  85,  51
 130, 100,  66
 138, 103,  64
 148, 116,  76
 147, 119,  82
 132, 104,  65
 135, 109,  71
 126,  96,  58
 148, 117,  76
 132, 106,  73
 140, 113,  78
 128, 101,  67
 142, 115,  82
 133, 104,  76
 128, 102,  69
 136, 109,  77
 151, 125,  92
 154, 123,  83
 131, 102,  65
 141, 113,  80
 146, 122,  90
 131, 105,  73
 140, 115,  82
 141, 116,  85
 156, 127,  90
 145, 124,  94
 137, 114,  84
 135, 113,  83
 126, 102,  75
 137, 113,  79
 133, 105,  72
 131, 104,  73
 141, 114,  81
 146, 118,  83
 157, 133,  97
 138, 118,  89
 118,  94,  65
 151, 123,  86
 148, 124,  88
 125,  98,  64
 143, 118,  85
 164, 140, 102
 137, 116,  85
 139, 118,  85
 158, 131,  91
 133, 106,  71
 142, 110,  73
 151, 123,  87
 135, 107,  75
 153, 124,  89
 159, 132,  94
 144, 115,  77
 164, 139, 101
 159, 135,  99
 152, 124,  89
 119,  91,  59
 152, 122,  81
 152, 119,  74
 131, 101,  67
 148, 122,  88
 155, 129,  93
 146, 122,  84
 151, 123,  85
 159, 134,  97
 135, 106,  66
 143, 114,  76
 149, 121,  84
 131, 102,  63
 146, 120,  80
 154, 129,  86
 142, 114,  77
 126,  99,  64
 146, 119,  81
 141, 113,  78
 164, 135,  96
 142, 116,  83
 135, 107,  73
 132, 109,  77
 150, 126,  91
 141, 112,  80
 161, 132,  95
 146, 122,  88
 133, 109,  76
 129, 104,  73
 124,  97,  69
 156, 130,  97
 157, 133,  99
 126,  98,  63
 129, 102,  72
 122,  96,  65
 116,  89,  60
 136, 111,  78
 128, 100,  69
 138, 113,  76
 144, 118,  83
 129, 106,  76
 135, 112,  79
 150, 128,  92
 126, 102,  68
 141, 118,  88
 134, 116,  90
 126, 103,  72
 141, 117,  89
 127, 100,  71
 128, 107,  75
 145, 119,  84
 130, 103,  70
 142, 116,  79
 145, 119,  83
 115,  88,  57
 139, 111,  77
 155, 125,  86
 143, 117,  82
 144, 119,  82
 139, 110,  72
 154, 129,  95
 150, 125,  90
 137, 113,  78
 139, 113,  78
 137, 107,  69
 145, 119,  80
 149, 124,  87
 135, 108,  71
 148, 123,  87
 158, 133,  92
 138, 116,  77
 132, 110,  73
 120,  91,  57
 130,  98,  62
 144, 116,  78
 126, 101,  63
 141, 111,  70
 140, 112,  72
 141, 110,  69
 123,  95,  59
 133, 103,  66
 153, 127,  90
 152, 129,  94
 141, 115,  79
 144, 122,  87
 160, 138, 103
 122,  97,  66
 136, 111,  80
 144, 121,  89
 143, 123,  90
 139, 116,  78
 134, 109,  75
 140, 116,  86
 150, 127,  97
 145, 120,  85
 152, 126,  88
 140, 115,  84
 133, 108,  75
 142, 114,  78
 132, 105,  76
 131, 104,  74
 134, 106,  75
 130, 106,  76
 129, 106,  77
 134, 111,  80
 127, 108,  77
 137, 115,  80
 127, 102,  63
 133, 105,  69
 127, 102,  74
 145, 120,  84
 150, 125,  94
 155, 130,  95
 121,  97,  65
 128, 106,  71
 152, 126,  85
 115,  87,  56
 154, 122,  79
 140, 112,  73
 114,  89,  62
 135, 109,  74
 145, 119,  84
 146, 119,  84
 145, 117,  82
 153, 127,  89
 141, 111,  74
 139, 111,  72
 150, 126,  89
 148, 123,  85
 139, 113,  77
 139, 111,  74
 140, 113,  74
 136, 110,  70
 132, 110,  77
 135, 109,  71
 136, 108,  73
 134, 106,  73
 137, 109,  73
 148, 125,  87
 135, 108,  69
 136, 107,  71
 148, 123,  87
 139, 113,  77
 131, 105,  71
 144, 120,  81
 145, 117,  76
 146, 119,  81
 147, 116,  76
 128,  99,  63
 142, 117,  80
 134, 107,  68
 139, 112,  77
 146, 121,  85
 140, 118,  86
 130, 101,  68
 136, 111,  81
 148, 125,  86
 144, 123,  93
 126,  98,  70
 139, 110,  73
 145, 120,  88
 144, 119,  86
 146, 118,  83
 133, 106,  77
 130, 108,  77
 140, 117,  85
 136, 115,  83
 132, 109,  79
 142, 117,  83
 132, 105,  67
 137, 109,  76
 140, 116,  84
 135, 105,  70
 140, 108,  71
 131, 105,  71
 129, 104,  70
 138, 113,  77
 151, 123,  84
 137, 109,  73
 125,  99,  68
 133, 107,  75
 144, 118,  82
 124,  96,  63
 124,  92,  60
 131, 102,  68
 148, 122,  86
 154, 131,  96
 160, 135,  98
 136, 109,  72
 114,  89,  56
 132, 104,  68
 131, 104,  68
 133, 108,  72
 139, 114,  78
 130, 104,  71
 128, 103,  71
 157, 131,  92
 128, 101,  66
 134, 106,  71
 141, 109,  73
 128, 102,  69
 132, 107,  68
 133, 106,  69
 129, 103,  68
 141, 113,  72
 137, 110,  70
 135, 108,  70
 157, 127,  81
 146, 117,  76
 141, 113,  73
 142, 110,  68
 146, 123,  85
 131, 108,  69
 133, 102,  65
 122,  94,  63
 144, 122,  86
 144, 119,  87
 152, 126,  92
 155, 130,  96
 123,  97,  63
 155, 129,  90
 147, 125,  92
 123,  96,  66
 132, 102,  72
 134, 105,  70
 137, 112,  79
 145, 122,  85
 133, 108,  75
 144, 124,  91
 137, 113,  77
 131, 106,  73
 132, 110,  70
 129, 101,  64
 136, 111,  73
 138, 109,  72
 136, 111,  74
 142, 119,  81
 158, 136,  98
 155, 129,  91
 143, 118,  79
 133, 106,  68
 125,  97,  65
 146, 121,  86
 147, 124,  90
 123, 101,  71
 141, 109,  71
 144, 117,  79
 123,  95,  63
 132, 110,  78
 162, 144, 107
 140, 114,  74
 137, 114,  77
 145, 120,  81
 130, 101,  65
 119,  95,  65
 131, 104,  70
 129,  99,  63
 134, 109,  72
 133, 109,  76
 137, 108,  71
 125,  95,  56
 137, 104,  62
 124,  95,  61
 150, 123,  83
 133, 105,  65
 116,  88,  51
 131, 104,  69
 144, 114,  74
 149, 118,  71
 141, 114,  69
 147, 118,  76
 144, 118,  78
 132, 107,  68
 141, 118,  79
 124, 102,  66
 126,  99,  62
 134, 106,  68
 147, 124,  86
 137, 110,  76
 134, 105,  68
 141, 115,  83
 130, 104,  69
 154, 124,  85
 148, 122,  90
 124, 100,  69
 130, 105,  70
 138, 112,  74
 133, 107,  74
 148, 122,  87
 138, 115,  80
 140, 118,  83
 133, 106,  74
 125,  96,  64
 127, 103,  71
 144, 119,  79
 142, 114,  75
 149, 125,  89
 125, 101,  71
 151, 126,  92
 149, 126,  89
 149, 123,  86
 126, 102,  71
 138, 112,  76
 133, 108,  70
 131, 106,  72
 138, 115,  82
 142, 117,  82
 125,  95,  60
 113,  84,  55
 132, 105,  71
 124, 102,  69
 145, 120,  82
 132, 108,  71
 151, 127,  86
 161, 132,  88
 120,  96,  63
 108,  81,  49
 147, 119,  82
 143, 118,  80
 143, 119,  81
 127, 104,  71
 129,  99,  62
 140, 113,  74
 130, 106,  67
 130, 104,  66
 118,  90,  58
 145, 119,  80
 134, 105,  67
 108,  80,  47
 130,  98,  59
 135, 109,  70
 126, 102,  66
 145, 120,  81
 135, 113,  77
 136, 111,  71
 139, 112,  71
 145, 121,  79
 132, 104,  69
 131, 102,  62
 132, 105,  67
 127, 101,  64
 125, 101,  64
 140, 116,  83
 142, 116,  80
 145, 115,  75
 141, 116,  83
 121, 100,  68
 137, 111,  77
 142, 116,  83
 137, 116,  80
 143, 122,  85
 128, 108,  75
 139, 118,  86
 126, 103,  74
 121,  96,  63
 141, 115,  78
 140, 113,  76
 148, 120,  82
 138, 110,  74
 131, 105,  77
 130, 104,  72
 140, 115,  79
 152, 125,  85
 134, 107,  71
 119,  96,  66
 163, 142, 108
 151, 129,  90
 131, 104,  69
 142, 113,  75
 107,  85,  59
 144, 125,  89
 117,  92,  61
 139, 116,  77
 136, 113,  76
 146, 122,  83
 133, 105,  69
 154, 127,  89
 129, 105,  69
 131, 103,  65
 141, 114,  74
 126, 102,  66
 121,  96,  61
 136, 108,  70
 140, 112,  75
 146, 122,  84
 147, 119,  78
 133, 104,  68
 131, 102,  65
 116,  93,  59
 124,  96,  62
 132, 104,  64
 123,  95,  59
 135, 106,  71
 130, 105,  68
 131, 106,  67
 124,  97,  61
 139, 110,  69
 134, 105,  65
 128, 101,  64
 128, 104,  65
 117,  93,  56
 130, 102,  65
 140, 116,  78
 112,  92,  59
 128, 103,  67
 135, 111,  75
 120,  94,  62
 124, 100,  68
 127, 102,  68
 128, 101,  70
 128, 101,  69
 138, 114,  82
 132, 104,  67
 132, 105,  69
 120,  98,  73
 116,  93,  67
 116,  92,  63
 122,  98,  67
 137, 111,  75
 134, 110,  74
 124,  99,  67
 136, 111,  73
 131, 102,  62
 125,  97,  63
 124, 100,  64
 140, 118,  83
 136, 107,  66
 133, 104,  69
 129, 102,  68
 125,  94,  60
 137, 109,  74
 133, 104,  66
 121,  92,  60
 133, 106,  74
 116,  88,  55
 112,  84,  52
 123,  94,  60
 126,  96,  61
 129, 102,  70
 118,  93,  59
 146, 122,  79
 146, 124,  83
 123, 100,  60
 139, 114,  72
 150, 127,  89
 130, 103,  67
 131, 102,  65
 132, 102,  63
 128, 103,  70
 133, 107,  72
 125,  97,  59
 121, 100,  66
 149, 126,  85
 134, 107,  68
 133, 102,  62
 130,  98,  60
 119,  94,  56
 125,  97,  57
 123,  97,  61
 129, 107,  70
 143, 116,  72
 144, 121,  78
 121, 101,  66
 123,  94,  57
 126,  97,  57
 138, 113,  75
 118,  95,  61
 123, 102,  65
 121,  98,  62
 117,  93,  60
 127, 103,  68
 127, 100,  67
 111,  83,  57
 123,  96,  61
 137, 111,  74
 132, 109,  74
 127, 109,  78
 136, 114,  83
 116,  91,  61
 107,  83,  55
 143, 118,  72
 113,  86,  54
 114,  86,  58
 105,  77,  50
 126,  98,  67
 127,  99,  65
 136, 107,  70
 143, 118,  81
 144, 120,  82
 158, 132,  91
 149, 123,  83
 123, 100,  66
 141, 114,  73
 138, 108,  67
 119,  85,  54
 122,  94,  66
 126, 102,  68
 138, 112,  75
 129, 103,  67
 124,  97,  62
 112,  87,  57
 128, 104,  72
 131, 108,  72
 129, 103,  69
 124, 101,  66
 139, 113,  76
 131, 107,  74
 120,  96,  63
 122,  97,  60
 119,  92,  58
 133, 105,  65
 124, 100,  61
 114,  90,  57
 103,  77,  48
 118,  96,  64
 110,  88,  59
 117,  92,  60
 125, 100,  65
 111,  87,  55
 120,  96,  59
 100,  77,  49
 121, 100,  63
 139, 118,  75
 127, 103,  64
 100,  78,  49
  99,  73,  44
 120,  96,  60
 113,  89,  56
 101,  80,  51
 105,  82,  49
 119,  95,  58
  90,  62,  35
 105,  78,  49
 121,  98,  66
 116,  94,  61
 112,  91,  58
 108,  88,  61
  96,  74,  50
 105,  81,  53
 112,  88,  64
  86,  66,  43
 105,  84,  57
 134, 106,  70
 121,  95,  65
 124,  95,  67
 111,  80,  56
 109,  78,  50
 131, 101,  68
 152, 125,  89
 137, 110,  74
 107,  84,  55
 130,  98,  58
 132, 104,  67
 137, 111,  72
 121,  92,  56
 136, 113,  76
 140, 110,  70
 118,  89,  56
 118,  90,  58
 140, 117,  79
 136, 112,  78
 135, 109,  73
 138, 112,  72
 114,  90,  63
 115,  89,  64
 130, 109,  78
 112,  90,  61
 126,  98,  65
 111,  86,  56
 131, 105,  65
 126, 105,  66
 142, 117,  81
 132, 100,  63
 132, 103,  62
 124, 102,  65
 107,  83,  54
 109,  82,  54
  97,  73,  47
  97,  75,  48
 104,  81,  48
 100,  78,  51
  86,  65,  40
  87,  66,  38
  92,  69,  42
  86,  66,  40
 101,  81,  48
 101,  80,  47
 110,  87,  52
 105,  81,  47
  93,  71,  42
 106,  82,  46
  93,  75,  47
  91,  74,  47
  88,  65,  39
 107,  84,  49
  99,  75,  46
  96,  68,  43
  66,  48,  31
  80,  61,  42
  81,  63,  39
  90,  71,  45
  92,  71,  49
  96,  77,  56
  95,  78,  59
 121, 106,  84
 135, 116,  90
 143, 118,  85
 147, 122,  88
 154, 130,  97
 152, 127,  93
 152, 131, 102
 153, 129,  97
 155, 128,  93
 147, 121,  88
 148, 122,  91
 154, 131,  98
 148, 127,  97
 148, 123,  88
 143, 121,  89
 146, 125,  94
 152, 130,  96
 150, 125,  89
 146, 123,  91
 149, 126,  94
 150, 128,  97
 148, 127,  95
 144, 122,  91
 143, 121,  89
 144, 125,  97
 145, 123,  92
 145, 122,  91
 141, 119,  86
 136, 111,  77
 124, 102,  72
 121, 100,  69
 128, 108,  86
 143, 121,  94
 149, 126,  95
 150, 125,  90
 158, 133,  97
 159, 131,  94
 149, 125,  94
 154, 129,  96
 154, 130,  94
 149, 124,  89
 149, 126,  94
 145, 120,  89
 149, 124,  95
 155, 129,  98
 157, 132,  98
 157, 132,  98
 155, 130,  97
 147, 123,  89
 152, 128,  93
 157, 133, 100
 151, 127,  96
 149, 127,  94
 149, 126,  93
 156, 135, 102
 146, 125,  94
 146, 124,  93
 146, 121,  89
 147, 124,  91
 147, 123,  88
 140, 118,  85
 143, 122,  82
 141, 119,  90
 152, 129,  97
 150, 126,  94
 154, 128,  96
 153, 127,  92
 156, 130,  94
 155, 128,  94
 156, 132,  96
 155, 131,  98
 157, 132,  98
 156, 133,  98
 158, 133,  99
 153, 128,  95
 157, 132,  99
 161, 137, 103
 149, 123,  88
 156, 131,  98
 160, 136, 102
 152, 126,  92
 154, 127,  93
 146, 122,  90
 155, 132,  98
 150, 126,  92
 141, 115,  82
 140, 114,  83
 141, 117,  85
 148, 125,  93
 150, 128,  95
 149, 126,  91
 149, 124,  91
 153, 128,  92
 158, 133,  97
 159, 136, 100
 158, 134, 101
 159, 134, 100
 155, 129,  91
 146, 120,  84
 156, 130,  95
 161, 135,  98
 155, 130,  97
 150, 124,  92
 155, 129,  94
 149, 121,  87
 151, 126,  93
 148, 122,  89
 146, 122,  89
 144, 120,  88
 150, 125,  91
 153, 128,  93
 155, 129,  95
 147, 119,  86
 154, 132, 101
 152, 129,  98
 153, 130,  99
 153, 128,  96
 150, 126,  94
 148, 126,  95
 155, 133, 100
 153, 131,  98
 148, 120,  85
 147, 123,  90
 151, 127,  93
 160, 137, 105
 152, 127,  94
 157, 130,  96
 152, 127,  92
 154, 128,  91
 149, 121,  86
 153, 127,  93
 154, 130,  96
 155, 128,  91
 148, 122,  89
 149, 124,  91
 157, 130,  94
 150, 124,  93
 148, 123,  91
 141, 116,  86
 145, 119,  86
 146, 121,  91
 153, 127,  94
 155, 127,  94
 153, 128,  97
 150, 123,  86
 146, 120,  84
 150, 126,  94
 150, 126,  93
 151, 127,  92
 150, 126,  92
 150, 127,  96
 162, 139, 105
 155, 129,  92
 154, 129,  89
 149, 125,  88
 147, 124,  94
 144, 120,  89
 154, 128,  95
 158, 134,  99
 154, 128,  93
 157, 130,  96
 159, 132,  94
 152, 125,  88
 148, 119,  84
 151, 122,  87
 148, 122,  86
 157, 131,  95
 151, 123,  89
 146, 122,  88
 138, 110,  79
 144, 117,  86
 150, 125,  94
 142, 115,  84
 137, 111,  80
 148, 124,  93
 144, 118,  84
 146, 121,  86
 152, 128,  93
 146, 121,  90
 145, 120,  87
 141, 117,  85
 150, 125,  90
 151, 127,  93
 150, 126,  90
 153, 130,  93
 144, 121,  87
 155, 131, 101
 160, 135, 102
 164, 138, 101
 155, 128,  92
 164, 137,  97
 166, 140, 103
 161, 132,  94
 164, 135,  95
 163, 136,  96
 164, 136,  94
 165, 136,  95
 160, 132,  94
 163, 138,  98
 150, 118,  78
 160, 134,  97
 160, 135,  97
 160, 134,  96
 145, 117,  82
 147, 118,  82
 149, 122,  85
 150, 122,  85
 147, 120,  85
 151, 127,  93
 152, 129,  95
 152, 128,  94
 146, 121,  87
 145, 120,  84
 149, 124,  86
 151, 127,  92
 144, 119,  86
 147, 122,  85
 150, 123,  89
 161, 133,  95
 161, 134,  97
 159, 132,  95
 157, 128,  91
 152, 125,  88
 151, 121,  85
 157, 128,  90
 158, 126,  88
 155, 127,  87
 163, 133,  92
 159, 130,  90
 144, 118,  84
 155, 126,  89
 152, 121,  83
 155, 127,  89
 155, 129,  93
 152, 126,  88
 149, 123,  89
 145, 116,  79
 155, 128,  93
 152, 125,  91
 154, 128,  94
 152, 128,  94
 154, 128,  91
 151, 124,  89
 151, 125,  88
 145, 120,  84
 150, 127,  91
 155, 131,  93
 150, 126,  89
 166, 139, 102
 164, 135,  98
 157, 128,  90
 152, 123,  87
 158, 130,  93
 149, 118,  80
 151, 120,  83
 160, 128,  86
 140, 108,  71
 150, 120,  80
 150, 119,  79
 152, 124,  87
 146, 118,  82
 147, 117,  80
 145, 116,  78
 153, 127,  90
 146, 119,  83
 149, 123,  86
 149, 124,  89
 147, 119,  83
 148, 124,  90
 149, 123,  88
 145, 120,  84
 146, 120,  85
 139, 111,  77
 138, 110,  75
 145, 118,  85
 148, 123,  89
 152, 129,  93
 146, 122,  89
 149, 124,  88
 159, 134,  97
 156, 129,  93
 156, 127,  86
 159, 132,  94
 153, 126,  88
 155, 124,  87
 152, 123,  86
 158, 129,  90
 158, 129,  90
 155, 126,  88
 151, 121,  82
 143, 114,  77
 151, 120,  81
 149, 124,  86
 141, 114,  77
 147, 120,  82
 153, 127,  92
 150, 123,  87
 141, 115,  81
 145, 118,  82
 143, 114,  79
 135, 104,  69
 145, 118,  79
 152, 126,  90
 141, 117,  85
 145, 118,  82
 149, 122,  87
 145, 118,  82
 149, 124,  89
 145, 121,  89
 149, 124,  88
 153, 128,  93
 153, 128,  94
 151, 127,  89
 154, 127,  90
 158, 129,  90
 151, 120,  83
 160, 132,  97
 157, 131,  94
 155, 126,  88
 157, 127,  88
 154, 127,  87
 144, 114,  75
 138, 106,  69
 137, 108,  72
 153, 126,  89
 147, 118,  79
 141, 114,  79
 140, 111,  77
 142, 114,  80
 154, 127,  92
 142, 115,  81
 147, 120,  87
 142, 116,  83
 140, 116,  83
 139, 115,  83
 148, 124,  90
 150, 126,  91
 143, 116,  81
 151, 126,  90
 148, 123,  88
 144, 120,  86
 157, 132,  92
 153, 126,  89
 153, 126,  90
 142, 116,  80
 151, 124,  86
 156, 129,  93
 159, 131,  93
 148, 119,  79
 146, 116,  76
 154, 126,  85
 144, 117,  77
 137, 111,  74
 146, 118,  79
 141, 111,  72
 147, 118,  80
 142, 116,  79
 142, 114,  76
 147, 121,  84
 148, 123,  89
 147, 120,  85
 152, 125,  89
 145, 119,  83
 139, 111,  77
 143, 118,  82
 145, 124,  87
 150, 126,  91
 143, 116,  81
 147, 123,  87
 148, 125,  87
 148, 124,  88
 145, 121,  85
 148, 125,  87
 149, 124,  88
 147, 120,  85
 147, 119,  82
 147, 119,  81
 144, 116,  81
 148, 120,  83
 147, 120,  81
 144, 115,  78
 145, 115,  75
 137, 108,  72
 126,  96,  61
 140, 110,  72
 145, 115,  75
 137, 110,  71
 140, 113,  73
 142, 115,  77
 139, 113,  79
 136, 110,  79
 143, 115,  80
 151, 124,  87
 146, 121,  88
 140, 114,  80
 149, 121,  85
 149, 126,  92
 139, 115,  84
 135, 109,  75
 139, 111,  77
 154, 130,  94
 140, 117,  84
 140, 115,  80
 134, 109,  77
 144, 122,  89
 141, 117,  82
 140, 112,  76
 139, 111,  76
 147, 119,  82
 149, 123,  86
 152, 127,  92
 135, 106,  70
 144, 115,  76
 146, 120,  84
 150, 124,  85
 140, 114,  76
 135, 105,  69
 138, 111,  73
 143, 115,  75
 133, 105,  69
 147, 119,  83
 142, 116,  82
 143, 119,  85
 142, 114,  81
 142, 118,  85
 132, 108,  76
 146, 121,  90
 139, 114,  80
 127, 101,  71
 135, 108,  75
 135, 108,  76
 133, 110,  79
 134, 112,  80
 135, 112,  80
 133, 106,  74
 140, 113,  78
 135, 110,  76
 139, 114,  77
 135, 106,  70
 135, 108,  75
 131, 103,  69
 144, 116,  81
 151, 126,  90
 136, 111,  74
 136, 110,  73
 137, 111,  74
 133, 109,  73
 135, 109,  73
 134, 105,  70
 137, 111,  73
 135, 108,  71
 138, 111,  74
 147, 120,  78
 147, 117,  77
 137, 111,  73
 135, 109,  72
 138, 113,  79
 143, 118,  85
 144, 120,  85
 142, 116,  82
 137, 110,  78
 136, 109,  76
 137, 114,  81
 138, 115,  82
 133, 108,  71
 141, 114,  75
 138, 111,  76
 148, 124,  88
 146, 120,  83
 131, 105,  71
 141, 117,  83
 132, 105,  71
 127,  99,  66
 142, 120,  85
 146, 122,  82
 135, 109,  72
 124,  97,  64
 137, 111,  75
 133, 107,  71
 134, 105,  66
 132, 105,  68
 130, 102,  65
 128,  98,  61
 140, 113,  71
 141, 115,  76
 139, 114,  74
 129, 103,  66
 134, 107,  70
 135, 109,  74
 139, 112,  77
 144, 118,  82
 128, 104,  72
 139, 114,  79
 140, 118,  83
 131, 108,  76
 128, 102,  69
 139, 113,  75
 131, 105,  72
 133, 107,  71
 134, 109,  73
 141, 117,  81
 138, 112,  76
 130, 102,  68
 125,  99,  68
 126, 101,  65
 133, 106,  70
 132, 106,  71
 137, 112,  72
 133, 109,  70
 137, 111,  74
 136, 109,  71
 129, 102,  67
 124,  98,  63
 131, 105,  67
 130, 102,  65
 125, 100,  62
 132, 105,  67
 138, 113,  72
 123,  97,  60
 127, 102,  65
 125, 103,  67
 122,  97,  63
 125, 100,  67
 129, 103,  70
 132, 108,  72
 123, 101,  73
 116,  92,  62
 128, 102,  66
 112,  84,  56
 123,  93,  61
 139, 113,  77
 135, 108,  71
 134, 107,  70
 134, 106,  67
 125,  95,  61
 127, 101,  67
 131, 104,  69
 121,  96,  64
 126, 103,  71
 127, 102,  68
 126, 102,  67
 126, 101,  64
 130, 103,  65
 114,  90,  58
 109,  86,  57
 111,  87,  55
 104,  81,  50
 102,  80,  49
 116,  95,  59
 106,  82,  50
 109,  85,  51
 102,  82,  50
  98,  75,  45
 108,  82,  52
  99,  77,  50
  93,  73,  49
 101,  79,  54
  97,  77,  55
 132, 113,  88
 148, 124,  91
 155, 130,  96
 153, 129,  96
 151, 126,  91
 149, 126,  94
 152, 127,  95
 153, 129,  96
 151, 126,  92
 151, 128,  95
 148, 126,  94
 146, 124,  93
 144, 122,  91
 143, 119,  86
 134, 112,  78
 152, 129,  96
 156, 131,  97
 153, 126,  90
 156, 130,  96
 154, 130,  96
 152, 127,  93
 153, 127,  95
 151, 126,  92
 155, 130,  96
 152, 126,  93
 152, 129,  97
 147, 123,  91
 148, 125,  93
 152, 128,  94
 150, 126,  91
 153, 129,  97
 155, 130,  96
 155, 129,  93
 156, 129,  93
 151, 124,  89
 154, 128,  93
 147, 121,  88
 144, 119,  87
 148, 121,  89
 148, 122,  89
 148, 123,  89
 150, 125,  93
 149, 125,  92
 154, 130,  95
 149, 125,  88
 157, 131,  97
 159, 132,  96
 158, 131,  94
 157, 128,  90
 159, 130,  89
 159, 131,  92
 152, 124,  86
 157, 130,  92
 149, 122,  87
 148, 120,  85
 152, 126,  91
 151, 126,  92
 147, 121,  85
 148, 124,  88
 149, 125,  89
 160, 133,  96
 157, 129,  91
 153, 123,  86
 154, 124,  86
 153, 123,  84
 150, 120,  82
 146, 117,  81
 149, 121,  84
 149, 122,  87
 146, 119,  84
 145, 118,  83
 145, 119,  84
 144, 117,  83
 148, 123,  88
 148, 124,  89
 154, 129,  92
 151, 125,  88
 155, 127,  90
 154, 126,  89
 153, 124,  84
 142, 113,  75
 143, 114,  76
 145, 118,  80
 142, 115,  81
 148, 121,  86
 144, 117,  81
 143, 118,  84
 147, 122,  88
 148, 123,  86
 147, 122,  87
 144, 120,  85
 143, 116,  80
 144, 116,  80
 148, 121,  84
 142, 113,  75
 140, 112,  75
 139, 111,  73
 139, 112,  73
 141, 115,  80
 145, 118,  84
 142, 117,  83
 144, 119,  86
 136, 110,  78
 139, 114,  81
 139, 116,  82
 138, 112,  77
 140, 115,  79
 135, 109,  74
 136, 110,  76
 142, 117,  79
 135, 110,  73
 135, 109,  72
 133, 105,  69
 137, 109,  70
 143, 116,  76
 135, 109,  72
 140, 114,  80
 138, 112,  78
 138, 113,  79
 134, 110,  76
 128, 101,  68
 133, 107,  72
 138, 112,  75
 127,  99,  65
 129, 104,  69
 129, 104,  69
 132, 107,  70
 127, 101,  65
 119,  94,  60
 118,  94,  59
 121,  97,  60
 116,  92,  57
 115,  91,  58
 116,  92,  62
 111,  89,  62
 149, 125,  93
 154, 129,  94
 151, 127,  94
 151, 126,  93
 151, 127,  94
 148, 125,  93
 146, 123,  89
 158, 132,  96
 157, 128,  91
 155, 126,  89
 150, 123,  88
 148, 122,  87
 149, 123,  89
 150, 126,  90
 151, 124,  88
 152, 123,  85
 145, 116,  77
 144, 116,  78
 146, 119,  84
 144, 119,  84
 145, 121,  86
 136, 110,  75
 136, 109,  74
 134, 108,  72
 131, 105,  68
 131, 106,  69
 129, 105,  71
 126, 102,  71
 155, 129,  93
 152, 125,  91
 149, 125,  91
 144, 117,  80
 139, 112,  75
 137, 112,  78
 145, 119,  84
